Object Name,Collision Position X,Collision Position Y,Collision Position Z,Collider Tag
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
Sphere_3,0,1,13.15059,Untagged
